Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;BAU016__Gebaeude/Baumassnahmen__Anzahl;BAU015__Gebaeude__Anzahl;FLC003__Rauminhalt__1000_cbm;BAU003__Baumassnahmen__Anzahl;FLC002__Nutzflaeche__1000_qm;WOHN01__Wohnungen__Anzahl;FLC014__Wohnflaeche_der_Wohnungen__1000_qm;WOE009__Sonstige_Wohneinheiten__Anzahl;FLC015__Wohnflaeche_der_sonstigen_Wohneinheiten__1000_qm;WOHN08__Wohnraeume__Anzahl;VKB001__Veranschlagte_Kosten_des_Bauwerks__Tsd._EUR
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBAEUDE;Wohngeb‰ude;-;-;-;56905;-921;24774;3715;-56;12;141108;4879155
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBW01;Wohngeb‰ude mit 1 Wohnung;-;-;-;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBW02;Wohngeb‰ude mit 2 Wohnungen;-;-;-;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEWB01O02;Wohngeb‰ude mit 1 oder 2 Wohnungen;-;-;-;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBW03UM;Wohngeb‰ude mit 3 oder mehr Wohnungen;-;-;-;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNHEIM;Wohnheime;-;-;-;134;-16;211;7;720;26;1236;86392
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBMETW;Wohngeb‰ude mit Eigentumswohnungen;-;-;-;3026;-229;4775;513;-302;-6;18229;625112
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBOEFBH1;÷ffentliche Bauherren von Wohngeb‰uden;-;-;-;188;-8;180;16;-150;-2;395;59708
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH1;Unternehmen als Bauherren von Wohngeb‰uden;-;-;-;5283;-314;4524;605;-212;3;18583;1043139
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH2;Wohnungsunternehmen als Bauherren von Wohngeb‰uden;-;-;-;3347;-178;2261;358;-441;-4;9000;737058
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBIMMOFON1;Immobilienfonds als Bauherren von Wohngeb‰uden;-;-;-;118;-14;116;19;-;-;745;29813
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBSONUNTBH;Sonst. Unternehmen als Bauherren von Wohngeb‰uden;-;-;-;1818;-122;2147;228;229;7;8838;276268
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBLFF;Untern.d.Land-,Forstw.,Fischerei a.Bauh.v.Wohngeb.;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBPRODG;Untern. d. Prod. Gew. als Bauherren v.Wohngeb‰uden;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBHANDEL;Untern. d. Handels u.ƒ. a.Bauherren v.Wohngeb‰uden;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBPHHABH1;Private Haushalte als Bauherren von Wohngeb‰uden;-;-;-;51219;-585;19795;3076;-76;-1;120897;3708469
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBORGOEBH1;Organis.ohne Erwerbszweck als Bauherren v.Wohngeb.;-;-;-;215;-14;275;19;382;12;1233;67839
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;NICHTWOHNGEB;Nichtwohngeb‰ude;-;-;-;16189;4026;491;71;6;2;2055;5104479
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBANSTALT01;Anstaltsgeb‰ude;-;-;-;595;191;-90;-8;72;2;-245;677540
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBBUERO01;B¸ro- und Verwaltungsgeb‰ude;-;-;-;2193;295;-125;-15;-6;0;-771;743811
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBBETRLW01;Landwirtschaftliche Betriebsgeb‰ude;-;-;-;1881;300;433;47;-5;0;1972;193539
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBBETRNLW01;Nichtlandwirtschaftliche Betriebsgeb‰ude;-;-;-;8639;2740;641;76;1;0;2524;2097337
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBFABRIK01;Fabrik- und Werkstattgeb‰ude;-;-;-;2466;832;269;30;-25;0;1108;687088
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;HULGEBAEUDE;Handels- und Lagergeb‰ude;-;-;-;3994;1615;402;46;20;0;1622;954447
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBHANDEL01;Handelsgeb‰ude;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBLAGER01;Warenlagergeb‰ude;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;HOTELSGAST;Hotels und Gastst‰tten;-;-;-;1309;145;-32;-1;6;0;-239;296616
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;GEBNWOHNSONST01;Sonstige Nichtwohngeb‰ude;-;-;-;2881;500;-368;-30;-56;0;-1425;1392252
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBOEFBH2;÷ffentliche Bauherren von Nichtwohngeb‰uden;-;-;-;2057;423;-170;-18;-12;0;-811;1411274
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH3;Unternehmen als Bauherren von Nichtwohngeb‰uden;-;-;-;9987;3189;132;35;54;2;1065;2776735
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH4;Unternehm.d.Land-u.Forstw.,Fischerei a.Bauherr.NWG;-;-;-;1687;328;231;24;13;0;1052;183542
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH5;Unternehm.d.Prod.Gew.als Bauherren v.Nichtwohngeb.;-;-;-;2646;1205;154;17;-5;0;620;817856
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH6;Unternehm.v.Handel, Kreditinst.u.a. als Bauh.v.NWG;-;-;-;5654;1655;-253;-6;46;2;-607;1775337
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBIMMOFON2;Immobilienfonds als Bauherren v.Nichtwohngeb‰uden;-;-;-;127;51;3;-2;-;-;-33;63945
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH7;Wohnungsunternehmen als Bauherren v. Nichtwohngeb.;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBPHHABH2;Priv.Haushalte als Bauherren von Nichtwohngeb‰uden;-;-;-;2937;199;550;62;-11;1;2214;341391
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBORGOEBH2;Org.oh.Erwerbszw.als Bauherren v.Nichtwohngeb‰uden;-;-;-;1208;215;-21;-8;-25;0;-413;575079
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBOEFBH4;÷ffentl.Bauherr.u.Org.o.Erwerbszw. a.Bauherr.v.NWG;-;-;-;3265;638;-191;-26;-37;-1;-1224;1986353
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBOEFBH3;Nichtˆffentliche Bauherren von Nichtwohngeb‰uden;-;-;-;12924;3388;682;97;43;2;3279;3118126
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT3;Baumaﬂnahmen an einem bestehenden Geb‰ude;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBAINFRAS;Ausgew‰hlte Infrastrukturgeb‰ude(Nichtwohngeb‰ude);-;-;-;3606;762;-467;-38;16;2;-1691;2192945
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNUNWOHNGEB;Wohn- und Nichtwohngeb‰ude;247986;-;-;-;37513;247793;29731;6525;200;1274245;61796505
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBAEUDE;Wohngeb‰ude;201314;-;-;-;5523;242953;29279;5617;175;1256170;36800289
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;GEBW01;Wohngeb‰ude mit 1 Wohnung;x;x;x;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;GEBW02;Wohngeb‰ude mit 2 Wohnungen;x;x;x;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;GEWB01O02;Wohngeb‰ude mit 1 oder 2 Wohnungen;x;x;x;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;GEBW03UM;Wohngeb‰ude mit 3 oder mehr Wohnungen;x;x;x;x;x;x;x;x;x;x;x
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNHEIM;Wohnheime;249;-;-;-;44;1008;36;5923;186;9682;340792
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBMETW;Wohngeb‰ude mit Eigentumswohnungen;8355;-;-;-;530;43713;3915;-153;-5;168517;4745514
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBOEFBH1;÷ffentliche Bauherren von Wohngeb‰uden;421;-;-;-;15;1382;96;260;3;4542;146934
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH1;Unternehmen als Bauherren von Wohngeb‰uden;37211;-;-;-;1251;82493;8203;2307;75;359496;10156601
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBUNTABH2;Wohnungsunternehmen als Bauherren von Wohngeb‰uden;30495;-;-;-;1118;70214;6944;1018;35;304588;8546932
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBIMMOFON1;Immobilienfonds als Bauherren von Wohngeb‰uden;458;-;-;-;8;1040;98;7;0;4232;109166
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBSONUNTBH;Sonst. Unternehmen als Bauherren von Wohngeb‰uden;6258;-;-;-;125;11239;1161;1282;41;50676;1500503
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBLFF;Untern.d.Land-,Forstw.,Fischerei a.Bauh.v.Wohngeb.;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBPRODG;Untern. d. Prod. Gew. als Bauherren v.Wohngeb‰uden;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBHANDEL;Untern. d. Handels u.ƒ. a.Bauherren v.Wohngeb‰uden;-;-;-;-;-;-;-;-;-;-;-
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBPHHABH1;Private Haushalte als Bauherren von Wohngeb‰uden;163208;-;-;-;4225;157117;20857;557;21;883391;26178306
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;WOHNGEBORGOEBH1;Organis.ohne Erwerbszweck als Bauherren v.Wohngeb.;474;-;-;-;31;1961;123;2493;76;8741;318448
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;NICHTWOHNGEB;Nichtwohngeb‰ude;46672;-;-;-;31990;4840;452;908;24;18075;24996216
31111;Statistik der Baugenehmigungen;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;BAUBR1;Hochbau;BAUART1;Hochbau;BAUTK1;Baut‰tigkeiten;ARTBT4;Errichtg.neuer Geb‰ude u.Baumaﬂnahmen an best.Geb.;BAUGB1;Geb‰udeart/Bauherr;GEBANSTALT01;Anstaltsgeb‰ude;1151;-;-;-;1495;706;20;824;22;1797;2391306
